timestamp;visit_id;url;region;user_id;traffic_source
1549981013;353fd628b7;https://host.ru/1be58f19f26458f2fe;Russia;f0276f46f0;paid
1549981021;ea659cdc83;https://host.ru/1afc5618562365020a;Russia;d1d4b9332b;direct
1549981032;02779466cd;https://host.ru/05e41944dd85a900a6;Russia;357fd7bbab;email
1549981040;d4817aa549;https://host.ru/3004a8273caeef2867;Ukraine;3d55714f20;email
1549981050;65a16cb786;https://host.ru/ee7c4e0674a284ee3f;Russia;ee93f1db17;direct
1549981055;66b4a8b2a1;https://host.ru/186c4d6b47dbde0e74;Belarus;01fdf7f8b2;google
1549981055;dda4668c44;https://host.ru/060d9bdbcba66b8bb3;Belarus;b79266f752;google
1549981060;5dcc1b5872;https://host.ru/ac2d98a5a63e7c6e28;Belarus;785ea8cf3f;email
1549981061;c6e26c3e31;https://host.ru/ee7c4e0674a284ee3f;Belarus;cec0a213b1;direct
1549981069;1ebb2bdc5c;https://host.ru/4adc8a29b212051b04;Russia;35004a76ce;direct
1549981081;c7723fa1e0;https://host.ru/9010367b0b48d2f1b9;India;a261d56a79;google
1549981090;f5a5fd42d1;https://host.ru/87010dbb42ea270213;Russia;7b3156cac1;email
1549981098;98ce42deef;https://host.ru/8e88d4703848cc0ec4;Ukraine;5392839dfe;yandex
1549981098;efbb03b7a7;https://host.ru/f2297425e1328e9e35;Russia;6a6cc1f6aa;email
1549981103;1be2b3990b;https://host.ru/f2297425e1328e9e35;Belarus;5719d95d7b;email
1549981106;1751ac12e7;https://host.ru/c2382eb3d6afc8d0f3;China;81c4917b0d;direct
1549981109;cd05c2283f;https://host.ru/39fa884393666d45fc;Ukraine;c32afb3dc3;yandex
1549981120;82fcfd5215;https://host.ru/6fda01ec57f23abc9e;Russia;757539f9dd;paid
1549981130;0805dcdc42;https://host.ru/8e88d4703848cc0ec4;Russia;fe460f1178;email
1549981137;834a709ba2;https://host.ru/a8ce0b447c10a1deaa;Ukraine;b9d55d714c;direct
1549981142;9c56f48ae9;https://host.ru/108ce4b365afb7b88e;China;4b07d164e7;direct
1549981145;d0800cd15f;https://host.ru/f1eb4601740d627ab0;India;410ab7c655;direct
1549981147;367467f43d;https://host.ru/9f90e5c423a5f976d4;Russia;91fe6e4519;direct
1549981154;f2c0d5456a;https://host.ru/1be58f19f26458f2fe;Australia;db96b8bef4;direct
1549981161;075561eff2;https://host.ru/fd32c3d2de55949865;Russia;96c22cce32;email
1549981170;5552748b5a;https://host.ru/186c4d6b47dbde0e74;China;da8a1c12a1;email
1549981181;41681f90ae;https://host.ru/1a0fe145099b114845;Russia;e892862015;direct
1549981184;5b6fb58e61;https://host.ru/da83c74e35e7806fe0;Russia;4b96c732a1;yandex
1549981188;6778c7c7b6;https://host.ru/5301a605bd574af1a5;Belarus;47e0442912;direct
1549981192;10cc3c382b;https://host.ru/c2382eb3d6afc8d0f3;Ukraine;9644780b17;direct
1549981195;0080a9f772;https://host.ru/a5dda93e70318570c0;Russia;71563a94a4;paid
1549981200;4fea5e6a3e;https://host.ru/fd32c3d2de55949865;Russia;6574282931;email
1549981210;6a3a9301bb;https://host.ru/1be58f19f26458f2fe;Belarus;c6a1c8d8df;yandex
1549981218;36e85b8ca5;https://host.ru/060d9bdbcba66b8bb3;Russia;9e9eb377a9;paid
1549981230;69a4d78bd3;https://host.ru/a8ce0b447c10a1deaa;Ukraine;fd00027077;paid
1549981235;10eef285de;https://host.ru/8880fd00cf23066541;Russia;0767d4e277;paid
1549981243;a0bf83b394;https://host.ru/8fe7c39e5c598bbc54;Russia;bffc9c29f3;paid
1549981255;988a09c9a6;https://host.ru/8e88d4703848cc0ec4;China;3aee8c305f;email
1549981267;2795ec931b;https://host.ru/060d9bdbcba66b8bb3;Belarus;fdb56c8670;yandex
1549981278;62b14867e4;https://host.ru/8fe7c39e5c598bbc54;Russia;1d6ca59b29;direct
1549981284;dbcfcc77f5;https://host.ru/87010dbb42ea270213;Ukraine;255d1622fd;direct
1549981292;d37ed83de6;https://host.ru/2fcb223266880ccf57;Belarus;05da962b58;paid
1549981294;8542681424;https://host.ru/f1eb4601740d627ab0;Russia;9310ce3130;paid
1549981298;2ea9ab9198;https://host.ru/9f90e5c423a5f976d4;Ukraine;e9b6323d51;email
1549981308;136dd1a7d0;https://host.ru/1be58f19f26458f2fe;Russia;e0c3978e3a;direct
1549981312;30274f1a3e;https://host.ru/5301a605bd574af1a5;Russia;691be7fee0;google
1549981324;4b298058e1;https://host.ru/b8b58337d272ee7b15;Belarus;4d4a578a01;direct
1549981328;cd00e292c5;https://host.ru/c2382eb3d6afc8d0f3;Russia;af09a47c20;email
1549981340;e08dd9962e;https://host.ru/2fcb223266880ccf57;Russia;9641efdd4d;direct
1549981343;c419a92c7d;https://host.ru/c8d9213a31839f9a3a;Belarus;7aee4844af;email
1549981355;3744657570;https://host.ru/df646c3676cc259fa0;Russia;d27829df08;email
1549981367;39f37f8d19;https://host.ru/3a80d6ca023aed7752;Russia;347b69f2d0;paid
1549981369;523c41464e;https://host.ru/05e41944dd85a900a6;Australia;4f40719179;email
1549981380;34dbd6bf55;https://host.ru/ef57543002ce2a0f2a;Russia;0e8963d5be;paid
1549981389;a2fc9fa6e6;https://host.ru/ac2d98a5a63e7c6e28;Australia;3bec67ce40;google
1549981401;77133f431d;https://host.ru/ae8a036d7f44d0bcd9;Ukraine;58bef6b983;direct
1549981411;b58a85e1f3;https://host.ru/a8ce0b447c10a1deaa;Russia;ad1466519d;paid
1549981412;f23391587f;https://host.ru/df646c3676cc259fa0;Russia;019df375b3;direct
1549981418;24b920fb2f;https://host.ru/c8d9213a31839f9a3a;Ukraine;2a44c91b38;yandex
1549981420;b5fdab78d8;https://host.ru/4adc8a29b212051b04;Ukraine;eb91563db8;email
1549981426;951b1c9558;https://host.ru/da83c74e35e7806fe0;Russia;ed9ae9a2d9;direct
1549981431;802bbf1167;https://host.ru/8e88d4703848cc0ec4;Russia;fc30b821a7;email
1549981432;23cd67852a;https://host.ru/6fda01ec57f23abc9e;Belarus;4a0f5111cd;google
1549981436;5b517952cb;https://host.ru/5301a605bd574af1a5;Russia;19c8471e7d;paid
1549981446;fee3d3a171;https://host.ru/df646c3676cc259fa0;China;934c45c561;direct
1549981447;017ab4b70e;https://host.ru/8880fd00cf23066541;Russia;da4edbb5c3;email
1549981454;f616b0d54e;https://host.ru/6fda01ec57f23abc9e;Russia;e2d487be6e;email
1549981464;6edd9f6f9c;https://host.ru/3a80d6ca023aed7752;Russia;3a839d8b8e;google
1549981476;d8129de428;https://host.ru/05e41944dd85a900a6;China;4a5d3c1068;email
1549981488;1171666c3e;https://host.ru/060d9bdbcba66b8bb3;Russia;cee95363ae;google
1549981493;409a7f83ac;https://host.ru/23c64743ad842b9311;Russia;42ac839970;email
1549981505;7b8ec8dd83;https://host.ru/3c19b4ef7371864fa3;Russia;75cae6c464;direct
1549981510;42d699d9e8;https://host.ru/108ce4b365afb7b88e;Russia;36885a548d;paid
1549981510;ebc47d1683;https://host.ru/a5dda93e70318570c0;Australia;6f85852d43;email
1549981516;15dae59790;https://host.ru/da83c74e35e7806fe0;Russia;026b237f4d;paid
1549981516;38723a2e5e;https://host.ru/5301a605bd574af1a5;Australia;095a6573cb;google
1549981525;2c80619d7e;https://host.ru/8880fd00cf23066541;Russia;1229c2d0ac;direct
1549981532;e55a5c2773;https://host.ru/9f90e5c423a5f976d4;Russia;e22bc698e8;email
1549981544;d367e8be9e;https://host.ru/b8b58337d272ee7b15;Ukraine;dfd5fa4544;direct
1549981547;115bad14f1;https://host.ru/f2297425e1328e9e35;Russia;83384b6945;email
1549981557;57ffc9ca3b;https://host.ru/b8b58337d272ee7b15;Russia;57a4cf57a8;direct
1549981558;e7e7ba7c94;https://host.ru/c2382eb3d6afc8d0f3;Russia;0b2c9bedea;paid
1549981570;41a9a42d80;https://host.ru/4adc8a29b212051b04;Ukraine;5616dbcd96;direct
1549981570;b707241545;https://host.ru/4adc8a29b212051b04;Russia;11dd8eb0ea;direct
1549981575;4a93894f08;https://host.ru/6fda01ec57f23abc9e;Russia;21594510af;email
1549981581;486a8212c0;https://host.ru/53b1649b8344e663e9;Russia;f085dd8cb5;direct
1549981593;3e3596f222;https://host.ru/186c4d6b47dbde0e74;Russia;8eb193b7b7;paid
1549981599;24045c10c1;https://host.ru/3c19b4ef7371864fa3;Russia;4ce8a43c34;direct
1549981610;dc2021c180;https://host.ru/186c4d6b47dbde0e74;China;bdee21b60c;yandex
1549981615;b7f064b4bd;https://host.ru/fd32c3d2de55949865;Russia;e24236247d;paid
1549981620;660b0fd63d;https://host.ru/3a80d6ca023aed7752;Ukraine;df6e094fe6;direct
1549981621;81c611f35b;https://host.ru/108ce4b365afb7b88e;Russia;9194b3a307;paid
1549981624;c38f1294a2;https://host.ru/1afc5618562365020a;Russia;71e4cb0d5c;email
1549981632;56002d2b98;https://host.ru/da83c74e35e7806fe0;Russia;15915d97b3;yandex
1549981637;23c65dba29;https://host.ru/05e41944dd85a900a6;Russia;6c3fa394ca;yandex
1549981645;3b18c58c73;https://host.ru/1a0fe145099b114845;Russia;ec98b27090;direct
1549981656;56032f8926;https://host.ru/f2297425e1328e9e35;Russia;372daf1a5c;email
1549981659;1d83518b89;https://host.ru/f2297425e1328e9e35;Russia;4ed63f989d;paid
1549981668;3d134c4c73;https://host.ru/87010dbb42ea270213;Belarus;76cd5aa6a6;email
1549981670;85ada57e1f;https://host.ru/da83c74e35e7806fe0;Russia;9fd4a823a0;google
1549981681;f1663cceeb;https://host.ru/5301a605bd574af1a5;Belarus;6d79ecd4b2;direct
1549981682;f911d00c6d;https://host.ru/f1eb4601740d627ab0;Russia;c0d7e17836;direct
1549981683;30a7553f9e;https://host.ru/ef57543002ce2a0f2a;Ukraine;b4df8ce22d;google
1549981690;59bf9091f4;https://host.ru/da83c74e35e7806fe0;Russia;5ba10a83a8;email
1549981694;5ec13d514d;https://host.ru/f2297425e1328e9e35;Russia;2d31de94b2;email
1549981701;16c2ccb55f;https://host.ru/a5dda93e70318570c0;India;f8f90d479c;email
1549981707;d78a9acbd0;https://host.ru/3a80d6ca023aed7752;Australia;a4d9ee21bc;yandex
1549981715;b393978842;https://host.ru/108ce4b365afb7b88e;Russia;a725643998;email
1549981719;9f0ef6d54a;https://host.ru/060d9bdbcba66b8bb3;Russia;1939422f5a;paid
1549981726;7b3bae54e7;https://host.ru/9f90e5c423a5f976d4;Russia;37ad371e7c;direct
1549981737;7e0dc3a133;https://host.ru/c2382eb3d6afc8d0f3;Ukraine;84e6e3274e;direct
1549981749;4b22ee6807;https://host.ru/da83c74e35e7806fe0;Russia;dc5c90fb44;yandex
1549981755;2aa1fd6b1e;https://host.ru/53b1649b8344e663e9;India;e94fd8c134;google
1549981763;80b5d82499;https://host.ru/8fe7c39e5c598bbc54;Russia;742fc63657;email
1549981766;0d11f4248e;https://host.ru/4adc8a29b212051b04;Russia;424a3b1180;email
1549981768;e3c2af35d1;https://host.ru/1a0fe145099b114845;Russia;085c9fa423;email
1549981775;605d47a680;https://host.ru/5301a605bd574af1a5;China;7991a0ab3e;paid
1549981782;d07bdfd8af;https://host.ru/8e88d4703848cc0ec4;Russia;413a2d7a5d;direct
1549981786;41c77c1739;https://host.ru/060d9bdbcba66b8bb3;Belarus;343b202e89;paid
1549981793;58f218aeb2;https://host.ru/6407d4271d7b23cdf5;Russia;63072ee4df;google
1549981794;33c35642a7;https://host.ru/a5dda93e70318570c0;Russia;885fd2a246;direct
1549981805;eaae98aa73;https://host.ru/c2382eb3d6afc8d0f3;Russia;3c863b3a90;email
1549981809;5514e34639;https://host.ru/2fcb223266880ccf57;Ukraine;a790a50746;direct
1549981810;86d2cf5b09;https://host.ru/1a0fe145099b114845;Ukraine;1868c395d4;direct
1549981810;8d84ef2aa6;https://host.ru/c2382eb3d6afc8d0f3;Ukraine;c87d9be8ff;direct
1549981816;68f31d7e21;https://host.ru/b8b58337d272ee7b15;Russia;a4104d76da;yandex
1549981817;5e06bfa9eb;https://host.ru/6fda01ec57f23abc9e;Ukraine;0a2cf286b4;google
1549981825;10b2a66888;https://host.ru/c8d9213a31839f9a3a;Ukraine;71be1220ac;direct
1549981836;db2454a220;https://host.ru/2fcb223266880ccf57;Russia;48ab6bb9d5;email
1549981844;0ae124b1e6;https://host.ru/23c64743ad842b9311;Russia;9b6858d0ed;direct
1549981849;f147dfc00b;https://host.ru/f2297425e1328e9e35;China;eb028e73c2;paid
1549981851;d81bfb50e5;https://host.ru/108ce4b365afb7b88e;Russia;34c71698ce;email
1549981858;babd6f6641;https://host.ru/6fda01ec57f23abc9e;Russia;f48dd0ea06;direct
1549981862;b57cceac52;https://host.ru/ef57543002ce2a0f2a;Ukraine;56df2a4743;direct
1549981871;9708fd0c3a;https://host.ru/108ce4b365afb7b88e;Belarus;913127fb40;email
1549981878;e37ce3b00a;https://host.ru/6407d4271d7b23cdf5;Belarus;a46faf4b50;yandex
1549981878;06ea118eda;https://host.ru/060d9bdbcba66b8bb3;India;37138dd291;yandex
1549981890;07ec9bf950;https://host.ru/5301a605bd574af1a5;China;4c3e3e1ccc;yandex
1549981895;50b5a0a1d8;https://host.ru/87010dbb42ea270213;Russia;e5450e4035;yandex
1549981905;5d89f05686;https://host.ru/4adc8a29b212051b04;Russia;4754bb9d84;direct
1549981913;e5266235cd;https://host.ru/3c19b4ef7371864fa3;Russia;c8cbe8db5c;paid
1549981923;5c08fc84db;https://host.ru/060d9bdbcba66b8bb3;Russia;4f1ab72302;google
1549981935;1f9e4f67a6;https://host.ru/f1eb4601740d627ab0;Russia;93b9b8156a;email
1549981939;d904e1f1e0;https://host.ru/ac2d98a5a63e7c6e28;Russia;3e52bc9ed3;paid
1549981940;8ce53fa730;https://host.ru/ae8a036d7f44d0bcd9;Belarus;d7aea63afd;paid
1549981948;a6eab4025a;https://host.ru/4adc8a29b212051b04;Belarus;8d5ee1992e;paid
1549981951;4f74882d2c;https://host.ru/4adc8a29b212051b04;Russia;e7958d0001;paid
1549981955;6d9c54dee5;https://host.ru/4adc8a29b212051b04;China;d7faf1a636;google
1549981959;ab3df617aa;https://host.ru/ae8a036d7f44d0bcd9;Ukraine;7862a192a3;direct
1549981963;916139a935;https://host.ru/f1eb4601740d627ab0;Russia;adf6c8939c;email
1549981971;2e0d2fe0ab;https://host.ru/ee7c4e0674a284ee3f;Russia;cfb8d92a6d;yandex
1549981978;c0c74543cc;https://host.ru/b8b58337d272ee7b15;Russia;9917fb5659;email
1549981985;97779f7cae;https://host.ru/df646c3676cc259fa0;Russia;c9b4b6bcc7;yandex
1549981985;ba7aa0bfea;https://host.ru/9010367b0b48d2f1b9;Russia;ed993e4a6a;direct
1549981993;92bf1bf593;https://host.ru/da83c74e35e7806fe0;Belarus;efabaa0ff5;email
1549981999;46f531b7ea;https://host.ru/8fe7c39e5c598bbc54;Russia;1c8bc8ccb3;email
1549982011;982383b5fd;https://host.ru/186c4d6b47dbde0e74;Belarus;1b0cc672ca;direct
1549982011;9e33403d6e;https://host.ru/9010367b0b48d2f1b9;Belarus;4aeffe145e;direct
1549982014;a8e63d1668;https://host.ru/186c4d6b47dbde0e74;Russia;3c47a4cdd0;yandex
1549982021;f59194106e;https://host.ru/ac2d98a5a63e7c6e28;Ukraine;de2dd15a93;yandex
1549982022;fe4694d7f4;https://host.ru/b8b58337d272ee7b15;Russia;f437c0eec5;email
1549982027;36b0a19691;https://host.ru/1afc5618562365020a;Russia;03fcaf3942;yandex
1549982039;0cb276be06;https://host.ru/8880fd00cf23066541;Russia;3db40cd5d2;yandex
1549982050;a5645e7a3f;https://host.ru/186c4d6b47dbde0e74;Belarus;c99b50d504;email
1549982053;087fe55d46;https://host.ru/ee7c4e0674a284ee3f;Russia;84f2f4269f;paid
1549982061;ed9949015f;https://host.ru/2fcb223266880ccf57;Belarus;536f6a8265;yandex
1549982061;cff3a163e0;https://host.ru/8880fd00cf23066541;Ukraine;9bd019f6f9;direct
1549982073;ac9ab7fef4;https://host.ru/108ce4b365afb7b88e;Russia;59276fe4a9;paid
1549982085;2bc4c1df76;https://host.ru/ae8a036d7f44d0bcd9;Ukraine;df939dbf9d;direct
1549982095;1207fbf437;https://host.ru/108ce4b365afb7b88e;Ukraine;05409d82a3;yandex
1549982102;9b0966fae6;https://host.ru/a5dda93e70318570c0;Russia;261b77a85f;paid
1549982105;6eb69e26de;https://host.ru/5301a605bd574af1a5;Russia;ea8300b296;paid
1549982111;1bee2e2cfb;https://host.ru/6407d4271d7b23cdf5;Russia;06420c79b2;direct
1549982111;ac41e9584b;https://host.ru/a5dda93e70318570c0;Belarus;3980158a7b;google
1549982123;96651821d0;https://host.ru/23c64743ad842b9311;Russia;a15d5f2ad9;direct
1549982128;fb678f67ae;https://host.ru/9f90e5c423a5f976d4;Russia;a90f1bec35;email
1549982140;7ae035ef86;https://host.ru/53b1649b8344e663e9;Russia;1477cda44b;google
1549982142;5e46d3f351;https://host.ru/da83c74e35e7806fe0;Russia;8e3be5c000;google
1549982145;146bf9109d;https://host.ru/3c19b4ef7371864fa3;Russia;ffed9e614d;yandex
1549982146;c4fcd50d9f;https://host.ru/ef57543002ce2a0f2a;Russia;eacdd285e1;email
1549982153;e43fe96a7f;https://host.ru/b8b58337d272ee7b15;Belarus;0e2acfe1ad;direct
1549982156;0479688f99;https://host.ru/ee7c4e0674a284ee3f;Russia;1db3b27a64;yandex
1549982166;22b94c6893;https://host.ru/05e41944dd85a900a6;Russia;d2d7abe0cb;direct
1549982172;207917dc40;https://host.ru/1afc5618562365020a;China;e9e6a9a6e0;google
1549982176;fee76c7127;https://host.ru/1afc5618562365020a;Russia;a4fe8a737f;direct
1549982179;4be9668951;https://host.ru/186c4d6b47dbde0e74;Russia;64100072f0;google
1549982180;92426fa49c;https://host.ru/df646c3676cc259fa0;Ukraine;44c0ab88d2;google
1549982180;2dfba63381;https://host.ru/da83c74e35e7806fe0;Russia;4390bed3c2;direct
1549982189;f2d7df9f7c;https://host.ru/1a0fe145099b114845;Russia;cf3bc3f80b;direct
1549982200;fddf85c175;https://host.ru/ee7c4e0674a284ee3f;Russia;613255dcc0;yandex
1549982207;e359325e55;https://host.ru/4adc8a29b212051b04;Ukraine;7c471e9157;direct
1549982209;b33e76357c;https://host.ru/186c4d6b47dbde0e74;Russia;fbe21662bf;direct
1549982212;02d8f3f838;https://host.ru/a8ce0b447c10a1deaa;Ukraine;d7ceb32576;direct
1549982218;8d4f9c224a;https://host.ru/87010dbb42ea270213;Russia;0b48d10fbd;google
1549982222;c83713aa8f;https://host.ru/87010dbb42ea270213;Russia;0e0a8336a0;email
1549982230;b3ab698298;https://host.ru/1be58f19f26458f2fe;Ukraine;de12ca781e;direct
1549982230;9fb3871386;https://host.ru/9f90e5c423a5f976d4;Russia;a2db45c8d5;direct
1549982239;1a5ce2eb33;https://host.ru/9f90e5c423a5f976d4;Russia;0fd40a533e;direct
1549982248;e258fc78e2;https://host.ru/b8b58337d272ee7b15;Ukraine;74974a96ff;direct
1549982255;913c6e2c32;https://host.ru/f2297425e1328e9e35;China;1737d6052f;yandex
1549982255;7cd881f70c;https://host.ru/f1eb4601740d627ab0;Ukraine;8d1541c111;direct
1549982265;ec3e3f34b1;https://host.ru/87010dbb42ea270213;Russia;3553be6a71;direct
1549982276;80bd5cb5a9;https://host.ru/c2382eb3d6afc8d0f3;Russia;07900e00e9;direct
1549982288;5341e6b264;https://host.ru/b8b58337d272ee7b15;Russia;e57498827f;paid
1549982297;6c934d0cdf;https://host.ru/2fcb223266880ccf57;Russia;57bd284cbf;email
1549982300;6bd3749a36;https://host.ru/f2297425e1328e9e35;Russia;501842be08;paid
1549982302;6d38a4fbdd;https://host.ru/9010367b0b48d2f1b9;Russia;d2906c7d05;yandex
1549982314;9c0095c04e;https://host.ru/ae8a036d7f44d0bcd9;Ukraine;5cc8da994c;direct
1549982319;2091501cde;https://host.ru/1afc5618562365020a;Russia;e117661e17;paid
1549982327;ba1d859d62;https://host.ru/2fcb223266880ccf57;Russia;e381961533;yandex
1549982333;a80548bf8e;https://host.ru/f1eb4601740d627ab0;Russia;4eaa600c76;email
1549982336;44b8aa4d28;https://host.ru/6fda01ec57f23abc9e;Russia;39196e7035;google
1549982336;766945d07e;https://host.ru/05e41944dd85a900a6;Russia;cd3eac27e6;google
1549982344;e8152763c9;https://host.ru/108ce4b365afb7b88e;Russia;e19868e863;yandex
1549982351;82f9a5d07d;https://host.ru/a5dda93e70318570c0;Russia;0b1c3265fb;email
1549982356;38bba6186c;https://host.ru/5301a605bd574af1a5;China;b42106e725;paid
1549982365;014bf57745;https://host.ru/b8b58337d272ee7b15;China;15bab63136;direct
1549982372;04bd11c311;https://host.ru/2fcb223266880ccf57;Australia;62012bf5f0;email
1549982384;fb5a84b8d1;https://host.ru/23c64743ad842b9311;Russia;23094f48ee;direct
1549982393;e4d879a340;https://host.ru/1afc5618562365020a;Belarus;7753b8aa55;google
1549982396;ffce5c2392;https://host.ru/05e41944dd85a900a6;Ukraine;ed1581af1b;direct
1549982408;cd44619967;https://host.ru/53b1649b8344e663e9;Russia;14938fcd54;yandex
1549982416;abd49f25d4;https://host.ru/f2297425e1328e9e35;Russia;ddf35e8df4;yandex
1549982416;d489001ff8;https://host.ru/186c4d6b47dbde0e74;Russia;8be3beae7b;email
1549982420;5cdcd733b8;https://host.ru/a5dda93e70318570c0;Russia;5cca249818;direct
1549982431;6c3aa53f65;https://host.ru/3004a8273caeef2867;Russia;c6c09be36c;paid
1549982440;74ca16b113;https://host.ru/3c19b4ef7371864fa3;Ukraine;941f237063;google
1549982449;1f6c9de2e5;https://host.ru/1be58f19f26458f2fe;Russia;316a3cc802;direct
1549982449;e00f7afdb6;https://host.ru/a5dda93e70318570c0;Russia;1328a56c96;direct
1549982460;4afd6e7f6e;https://host.ru/05e41944dd85a900a6;Ukraine;77eca2c7a4;paid
1549982461;876eb94eda;https://host.ru/ee7c4e0674a284ee3f;Russia;b0e90abf73;email
1549982466;d72511e843;https://host.ru/3a80d6ca023aed7752;Russia;785a75d0c7;direct
1549982475;81ae22268b;https://host.ru/8880fd00cf23066541;Russia;2319db7f5f;email
1549982475;d6adee5297;https://host.ru/1afc5618562365020a;Russia;96edb5d300;paid
1549982477;7862a192a3;https://host.ru/f2297425e1328e9e35;Russia;7220f4769d;email
1549982480;2d5565fb48;https://host.ru/ef57543002ce2a0f2a;Russia;de87f8609b;direct
1549982484;6559f40352;https://host.ru/39fa884393666d45fc;Russia;1963be5527;yandex
1549982489;90558d1e3a;https://host.ru/ac2d98a5a63e7c6e28;Russia;dd3c76d23e;google
1549982493;0bea1c7299;https://host.ru/4adc8a29b212051b04;Russia;77990c35ac;google
